Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,17.0,17.0,16.3125,16.34375,13.712110000000001,1195000
2000-01-04,15.9375,16.5625,15.9375,16.375,13.738317000000002,1131400
2000-01-05,16.40625,16.65625,16.1875,16.625,13.948065,1153200
2000-01-06,16.75,17.1875,16.6875,16.90625,14.184028,1161800
2000-01-07,17.09375,17.46875,16.9375,17.3125,14.524866000000001,944200
2000-01-10,17.3125,17.3125,16.65625,16.84375,14.131594,903200
2000-01-11,16.78125,16.90625,16.65625,16.78125,14.079154999999998,792600
2000-01-12,16.875,17.0625,16.46875,16.6875,14.000502,1633800
2000-01-13,16.71875,17.125,16.65625,16.90625,14.184028,747400
2000-01-14,16.96875,17.0625,16.59375,16.9375,14.210246,900200
2000-01-18,17.0625,18.34375,16.96875,18.21875,15.285197,1213200
2000-01-19,18.1875,18.21875,17.90625,18.0,15.101668,1336800
2000-01-20,18.125,18.125,17.53125,17.9375,15.04924,1245800
2000-01-21,18.0625,18.4375,17.84375,17.84375,14.970581,1758600
2000-01-24,17.84375,18.03125,17.0,17.15625,14.393775,751000
2000-01-25,17.21875,17.9375,17.21875,17.5,14.682175,1513200
2000-01-26,17.53125,17.6875,16.6875,16.6875,14.000502,1437200
2000-01-27,16.75,16.84375,16.34375,16.375,13.738317000000002,1692400
2000-01-28,16.3125,16.4375,16.21875,16.4375,13.790757999999999,1454800
2000-01-31,16.46875,16.6875,16.25,16.40625,13.764539000000001,1006800
2000-02-01,16.53125,17.1875,16.375,17.125,14.367560000000001,1076400
2000-02-02,16.875,17.1875,16.125,16.25,13.633451,1524400
2000-02-03,16.28125,16.375,15.84375,15.90625,13.345049,1138600
2000-02-04,15.9375,16.25,15.84375,15.90625,13.345049,808200
2000-02-07,15.84375,16.21875,15.8125,16.09375,13.502363,476200
2000-02-08,16.1875,16.1875,15.375,15.59375,13.08287,834200
2000-02-09,15.875,15.875,14.8125,14.9375,12.532288000000001,889400
2000-02-10,15.0625,15.6875,15.03125,15.5,13.004211999999999,3156600
2000-02-11,15.59375,15.625,14.96875,15.0625,12.637158,900800
2000-02-14,15.0625,15.625,15.03125,15.625,13.109086999999999,953800
2000-02-15,15.6875,16.5,15.6875,16.4375,13.790757999999999,1342800
2000-02-16,16.375,16.59375,16.21875,16.375,13.738317000000002,966800
2000-02-17,16.40625,16.4375,15.84375,15.875,13.318829999999998,791600
2000-02-18,15.8125,15.84375,15.0,15.15625,12.715813,539000
2000-02-22,15.3125,15.34375,15.0625,15.09375,12.663378,851200
2000-02-23,14.9375,15.03125,14.1875,14.4375,12.112799,1458200
2000-02-24,14.4375,14.59375,14.0,14.21875,11.929267999999999,3006000
2000-02-25,14.1875,14.5625,13.78125,14.5625,12.217669,1742000
2000-02-28,14.5625,15.21875,14.5625,15.0,12.584723,1165400
